station_id,name,location,state
453214122512501,"Bronson Cr At Bronson Park Below Sunset Hwy, OR",Bronson Cr At Bronson Park Below Sunset Hwy,OR
453229123101101,"Gales Creek At Stringtown, OR",Gales Creek At Stringtown,OR
453250122494501,"Bronson Creek Above Nw Kaiser Rd, OR",Bronson Creek Above Nw Kaiser Rd,OR
453302122491600,"Bronson Cr Near Nw Meisner Dr And Nw Henninger Ln, OR",Bronson Cr Near Nw Meisner Dr And Nw Henninger Ln,OR
453312122485800,"Bronson Creek Near Nw Lakeview Dr, OR",Bronson Creek Near Nw Lakeview Dr,OR
453320122483701,"Bronson Creek At Laidlaw, OR",Bronson Creek At Laidlaw,OR
453400117320001,"01.00N/42.00E-14Ba, OR",01.00N/42.00E-14Ba,OR
453521122043000,"Oneonta Creek Above Crown Point Hwy, OR",Oneonta Creek Above Crown Point Hwy,OR
454554119121801,"03.00N/29.00E-05Dda01, OR",03.00N/29.00E-05Dda01,OR
455009119142301,"04.00N/29.00E-07Cdd01, OR",04.00N/29.00E-07Cdd01,OR
455415119314601,"05.00N/26.00E-23Bdb01, OR",05.00N/26.00E-23Bdb01,OR
455458119182701,"05N/28E-16Add, OR",05N/28E-16Add,OR
455629118232801,"05N/35E-01Bcc1, OR",05N/35E-01Bcc1,OR
461206123564000,"Columbia River Near Point Adams, OR",Columbia River Near Point Adams,OR
01426690,"Faulkner Brook Near Balls Eddy, PA",Faulkner Brook Near Balls Eddy,PA
01426700,"Balls Creek Near Winterdale Pa, PA",Balls Creek Near Winterdale Pa,PA
01427110,"Shehawken Creek Near Hancock, PA",Shehawken Creek Near Hancock,PA
01427120,"Stockport Creek At Stockport, PA",Stockport Creek At Stockport,PA
01427190,"Factory Creek At Equinunk, PA",Factory Creek At Equinunk,PA
01427203,"Equinunk Creek At Equinunk, PA",Equinunk Creek At Equinunk,PA
01427207,"Delaware River At Lordville Ny, PA",Delaware River At Lordville Ny,PA
01427300,"Little Equinunk Creek At Stalker, PA",Little Equinunk Creek At Stalker,PA
01427320,"Cooley Creek Near Hankins, PA",Cooley Creek Near Hankins,PA
01427400,"Hollister Creek Near Abrahamsville, PA",Hollister Creek Near Abrahamsville,PA
01429290,"East Branch Dyberry Creek At Tanners Falls, PA",East Branch Dyberry Creek At Tanners Falls,PA
01431600,"Wallenpaupack Creek At East Sterling, PA",Wallenpaupack Creek At East Sterling,PA
01432119,"Lackawaxen River At Mouth At Lackawaxen, PA",Lackawaxen River At Mouth At Lackawaxen,PA
01438500,"Delaware River At Montague Nj, PA",Delaware River At Montague Nj,PA
01439500,"Bush Kill At Shoemakers, PA",Bush Kill At Shoemakers,PA
01439680,"Little Bush Kill Creek At Bushkill, PA",Little Bush Kill Creek At Bushkill,PA
01440650,"Brodhead Creek Near East Stroudsburg, PA",Brodhead Creek Near East Stroudsburg,PA
01442500,"Brodhead Creek At Minisink Hills, PA",Brodhead Creek At Minisink Hills,PA
01447500,"Lehigh River At Stoddartsville, PA",Lehigh River At Stoddartsville,PA
01447720,"Tobyhanna Creek Near Blakeslee, PA",Tobyhanna Creek Near Blakeslee,PA
01449375,"Wild Cr Ab Penn Forest Reservoir Nr Kresgeville Pa, PA",Wild Cr Ab Penn Forest Reservoir Nr Kresgeville Pa,PA
01451070,"Lehigh River At Treichlers, PA",Lehigh River At Treichlers,PA
01451650,"Little Lehigh Creek At Tenth St. Br. At Allentown, PA",Little Lehigh Creek At Tenth St. Br. At Allentown,PA
01452040,"Jordan Creek At Mouth At Allentown, PA",Jordan Creek At Mouth At Allentown,PA
01454700,"Lehigh River At Glendon, PA",Lehigh River At Glendon,PA
01465500,"Neshaminy Creek Near Langhorne, PA",Neshaminy Creek Near Langhorne,PA
01465798,"Poquessing Creek At Grant Ave. At Philadelphia, PA",Poquessing Creek At Grant Ave. At Philadelphia,PA
014670261,"Delaware River At Pennypack Woods Pa, PA",Delaware River At Pennypack Woods Pa,PA
01467042,"Pennypack Creek At Pine Road, PA",Pennypack Creek At Pine Road,PA
01467048,"Pennypack Cr At Lower Rhawn St Bdg, PA",Pennypack Cr At Lower Rhawn St Bdg,PA
01467200,"Delaware River At Penn'S Landing, PA",Delaware River At Penn'S Landing,PA
01470500,"Schuylkill River At Berne, PA",Schuylkill River At Berne,PA
01470736,"Sacony Creek At Normal Avenue At Kutztown, PA",Sacony Creek At Normal Avenue At Kutztown,PA
01471000,"Tulpehocken Creek Near Reading, PA",Tulpehocken Creek Near Reading,PA
01471677,"Unnamed Tributary To Sixpenny Crk Nr Kulptown, PA",Unnamed Tributary To Sixpenny Crk Nr Kulptown,PA
01471805,"Pine Creek At Lobachsville, PA",Pine Creek At Lobachsville,PA
01472000,"Schuylkill River At Pottstown, PA",Schuylkill River At Pottstown,PA
01472080,"Pigeon Creek Near Slonaker, PA",Pigeon Creek Near Slonaker,PA
01472104,"Schuylkill River At Vincent Dam At Linfield, PA",Schuylkill River At Vincent Dam At Linfield,PA
01472145,"Sb French Cr Along Twp Road 424 At Coventryville, PA",Sb French Cr Along Twp Road 424 At Coventryville,PA
01472157,"French Creek Near Phoenixville, PA",French Creek Near Phoenixville,PA
01472187,"Pigeon Run At Merlin, PA",Pigeon Run At Merlin,PA
01472190,"Pickering Creek Near Phoenixville, PA",Pickering Creek Near Phoenixville,PA
01473030,"Perkiomen Creek At Arcola Near Collegeville, PA",Perkiomen Creek At Arcola Near Collegeville,PA
01473169,"Valley Creek At Pa Turnpike Br Near Valley Forge, PA",Valley Creek At Pa Turnpike Br Near Valley Forge,PA
01473170,"Valley Creek At Wilson Road Near Valley Forge, PA",Valley Creek At Wilson Road Near Valley Forge,PA
01473196,"Trout Cr Us Walker Road At New Centerville, PA",Trout Cr Us Walker Road At New Centerville,PA
01473197,"Trout Creek At Pa Turnpike Brdg Nr Valley Forge, PA",Trout Creek At Pa Turnpike Brdg Nr Valley Forge,PA
01473500,"Schuylkill River At Norristown, PA",Schuylkill River At Norristown,PA
01473900,"Wissahickon Creek At Fort Washington, PA",Wissahickon Creek At Fort Washington,PA
01474000,"Wissahickon Creek At Mouth, PA",Wissahickon Creek At Mouth,PA
01474010,"Schuylkill R At Falls Bridge, PA",Schuylkill R At Falls Bridge,PA
01474500,"Schuylkill River At Philadelphia, PA",Schuylkill River At Philadelphia,PA
01475510,"Darby Creek Near Darby, PA",Darby Creek Near Darby,PA
01475530,"Cobbs Cr At U.S. Hghwy No. 1 At Philadelphia, PA",Cobbs Cr At U.S. Hghwy No. 1 At Philadelphia,PA
01475548,"Cobbs Creek At Mt. Moriah Cemetery, PA",Cobbs Creek At Mt. Moriah Cemetery,PA
01475850,"Crum Creek Near Newtown Square, PA",Crum Creek Near Newtown Square,PA
01476450,"Ridley Creek At Rt 3 Near Willistown, PA",Ridley Creek At Rt 3 Near Willistown,PA
01476835,"East Branch Chester Creek At Westtown, PA",East Branch Chester Creek At Westtown,PA
01478100,"Eb White Clay Creek Trib Near London Grove, PA",Eb White Clay Creek Trib Near London Grove,PA
01478120,"East Branch White Clay Creek At Avondale, PA",East Branch White Clay Creek At Avondale,PA
01478137,"Trout Run At Avondale, PA",Trout Run At Avondale,PA
01478155,"E Br White Clay Cr At London Britain Twp, PA",E Br White Clay Cr At London Britain Twp,PA
01478185,"Middle Branch White Clay Creek Near West Grove, PA",Middle Branch White Clay Creek Near West Grove,PA
01478210,"Middle Branch White Clay Creek Nr Kemblesville, PA",Middle Branch White Clay Creek Nr Kemblesville,PA
01478220,"West Branch White Clay Creek Near Chesterville, PA",West Branch White Clay Creek Near Chesterville,PA
01478230,"Middle Branch White Clay Creek Near Avondale, PA",Middle Branch White Clay Creek Near Avondale,PA
01478245,"White Clay Creek Near Strickersville, PA",White Clay Creek Near Strickersville,PA
01479679,"West Branch Red Clay Creek Above Kennett Square, PA",West Branch Red Clay Creek Above Kennett Square,PA
01479680,"West Branch Red Clay Creek At Kennett Square, PA",West Branch Red Clay Creek At Kennett Square,PA
01479700,"West Branch Red Clay Creek Near Kennett Square, PA",West Branch Red Clay Creek Near Kennett Square,PA
01479765,"East Branch Red Clay Creek Nr Kennett Square, PA",East Branch Red Clay Creek Nr Kennett Square,PA
01479767,"Eb Red Clay Cr At Nixon Park At Kennett Square, PA",Eb Red Clay Cr At Nixon Park At Kennett Square,PA
01479770,"Ut To Eb Red Clay Cr At Nixon Pk At Kennett Sq, PA",Ut To Eb Red Clay Cr At Nixon Pk At Kennett Sq,PA
01479795,"East Branch Red Clay Creek At Five Points, PA",East Branch Red Clay Creek At Five Points,PA
01479800,"East Branch Red Clay Creek Near Five Points, PA",East Branch Red Clay Creek Near Five Points,PA
01479820,"Red Clay Creek Near Kennett Square, PA",Red Clay Creek Near Kennett Square,PA
01479960,"Burrows Run Near Burnt Mills, PA",Burrows Run Near Burnt Mills,PA
01480300,"West Branch Brandywine Creek Near Honey Brook, PA",West Branch Brandywine Creek Near Honey Brook,PA
01480428,"Wb Brandywine Creek (A1) Near Wagontown, PA",Wb Brandywine Creek (A1) Near Wagontown,PA
01480429,"Wb Brandywine Creek (A2) Near Wagontown, PA",Wb Brandywine Creek (A2) Near Wagontown,PA
014804302,"Wb Brandywine Creek (A3) Near Wagontown, PA",Wb Brandywine Creek (A3) Near Wagontown,PA
014804304,"Wb Brandywine Creek (A4) Near Wagontown, PA",Wb Brandywine Creek (A4) Near Wagontown,PA
014804306,"Wb Brandywine Creek (A5) Near Wagontown, PA",Wb Brandywine Creek (A5) Near Wagontown,PA
014804308,"Wb Brandywine Creek (A6) Near Wagontown, PA",Wb Brandywine Creek (A6) Near Wagontown,PA
014804326,"Unn Trib To Wb Brandywine Cr (A8) Nr Wagontown, PA",Unn Trib To Wb Brandywine Cr (A8) Nr Wagontown,PA
014804328,"Wb Brandywine Creek (A9) Near Wagontown, PA",Wb Brandywine Creek (A9) Near Wagontown,PA
01480433,"Wb Brandywine Creek (A10) Near Wagontown, PA",Wb Brandywine Creek (A10) Near Wagontown,PA
01480500,"West Branch Brandywine Creek At Coatesville, PA",West Branch Brandywine Creek At Coatesville,PA
01480502,"Wb Brandywine Creek (Cb4) At Coatesville, PA",Wb Brandywine Creek (Cb4) At Coatesville,PA
01480504,"Wb Brandywine Creek (Cb57) At Coatesville, PA",Wb Brandywine Creek (Cb57) At Coatesville,PA
01480506,"Wb Brandywine Creek (Cb5) At Coatesville, PA",Wb Brandywine Creek (Cb5) At Coatesville,PA
01480514,"Wb Brandywine Creek (Cb8) At Coatesville, PA",Wb Brandywine Creek (Cb8) At Coatesville,PA
01480518,"Wb Brandywine Creek (Cbs5) At Coatesville, PA",Wb Brandywine Creek (Cbs5) At Coatesville,PA
01480522,"Wb Brandywine Creek (Cb10) At Coatesville, PA",Wb Brandywine Creek (Cb10) At Coatesville,PA
01480532,"Wb Brandywine Creek (Cb12) At Coatesville, PA",Wb Brandywine Creek (Cb12) At Coatesville,PA
01480548,"Wb Brandywine Creek (Cb15) At Coatesville, PA",Wb Brandywine Creek (Cb15) At Coatesville,PA
01480550,"Gibbons Run At Coatesville, PA",Gibbons Run At Coatesville,PA
01480552,"Wb Brandywine Creek (Cbs12) At Coatesville, PA",Wb Brandywine Creek (Cbs12) At Coatesville,PA
01480564,"Wb Brandywine Creek (Cb19) At Coatesville, PA",Wb Brandywine Creek (Cb19) At Coatesville,PA
01480580,"Tar Run At Coatesville, PA",Tar Run At Coatesville,PA
01480584,"Wb Brandywine Creek (Cbs10) At Coatesville, PA",Wb Brandywine Creek (Cbs10) At Coatesville,PA
01480614,"Sucker Run At Coatesville, PA",Sucker Run At Coatesville,PA
014806141,"Wb Brandywine Creek (Cb22) At Coatesville, PA",Wb Brandywine Creek (Cb22) At Coatesville,PA
014806145,"Wb Brandywine Creek (Cbs15) At Coatesville, PA",Wb Brandywine Creek (Cbs15) At Coatesville,PA
0148061452,"Wb Brandywine Creek (Cb26) At Coatesville, PA",Wb Brandywine Creek (Cb26) At Coatesville,PA
014806146,"Wb Brandywine Creek (Cb27) At Coatesville, PA",Wb Brandywine Creek (Cb27) At Coatesville,PA
014806147,"Wb Brandywine Creek (Cb28) At Coatesville, PA",Wb Brandywine Creek (Cb28) At Coatesville,PA
01480615,"Unn Trib To Wb Brandywine Creek Bl Coatesville, PA",Unn Trib To Wb Brandywine Creek Bl Coatesville,PA
0148061501,"Wb Brandywine Creek (Cbs4) Near Coatesville, PA",Wb Brandywine Creek (Cbs4) Near Coatesville,PA
0148061502,"Wb Brandywine Creek (Cb32) Near Coatesville, PA",Wb Brandywine Creek (Cb32) Near Coatesville,PA
0148061506,"Wb Brandywine Creek (Cb33) Near Coatesville, PA",Wb Brandywine Creek (Cb33) Near Coatesville,PA
0148061508,"Wb Brandywine Creek (Cb34) Near Coatesville, PA",Wb Brandywine Creek (Cb34) Near Coatesville,PA
0148061516,"Wb Brandywine Creek (Cb36) Near Coatesville, PA",Wb Brandywine Creek (Cb36) Near Coatesville,PA
0148061520,"Wb Brandywine Creek (Cb36B) Near Coatesville, PA",Wb Brandywine Creek (Cb36B) Near Coatesville,PA
0148061526,"Wb Brandywine Creek (Cb38) Near Coatesville, PA",Wb Brandywine Creek (Cb38) Near Coatesville,PA
0148061544,"Wb Brandywine Creek (Cb41) Near Coatesville, PA",Wb Brandywine Creek (Cb41) Near Coatesville,PA
0148061548,"Inlet From Wb Brandywine Cr (Cb42) Nr Coatesville, PA",Inlet From Wb Brandywine Cr (Cb42) Nr Coatesville,PA
0148061552,"Wb Brandywine Creek (Cb43&Cbs19) Nr Coatesville Pa, PA",Wb Brandywine Creek (Cb43&Cbs19) Nr Coatesville Pa,PA
0148061556,"Wb Brandywine Creek (Cb44) Near Coatesville, PA",Wb Brandywine Creek (Cb44) Near Coatesville,PA
0148061558,"Wb Brandywine Creek (Cb45) Near Coatesville, PA",Wb Brandywine Creek (Cb45) Near Coatesville,PA
0148061560,"Outfall Wb Brandywine Cr (Cb46Tc) Nr Coatesville, PA",Outfall Wb Brandywine Cr (Cb46Tc) Nr Coatesville,PA
0148061562,"Outfall To Wb Brandywine Cr (Cb47Tc) At Modena, PA",Outfall To Wb Brandywine Cr (Cb47Tc) At Modena,PA
0148061564,"Wb Brandywine Creek (Cb48) At Modena, PA",Wb Brandywine Creek (Cb48) At Modena,PA
0148061568,"Wb Brandywine Creek (Cb49) At Modena, PA",Wb Brandywine Creek (Cb49) At Modena,PA
0148061572,"Wb Brandywine Creek (Cb50) At Modena, PA",Wb Brandywine Creek (Cb50) At Modena,PA
0148061576,"Wb Brandywine Creek (Cb51) At Modena, PA",Wb Brandywine Creek (Cb51) At Modena,PA
0148061580,"Outfall To Wb Brandywine Cr (Cb52Tc) At Modena, PA",Outfall To Wb Brandywine Cr (Cb52Tc) At Modena,PA
0148061584,"Unn Trib To Wb Brandywine Cr (Cb55) At Modena, PA",Unn Trib To Wb Brandywine Cr (Cb55) At Modena,PA
0148061588,"Wb Brandywine Creek (Cb56) At Modena, PA",Wb Brandywine Creek (Cb56) At Modena,PA
0148061592,"Wb Brandywine Creek (Cb57) At Modena, PA",Wb Brandywine Creek (Cb57) At Modena,PA
0148061596,"Wb Brandywine Creek (Cb59) At Modena, PA",Wb Brandywine Creek (Cb59) At Modena,PA
0148061597,"Wb Brandywine Creek (Cb60) At Modena, PA",Wb Brandywine Creek (Cb60) At Modena,PA
01480616,"Unn Trib To Wb Brandywine Cr (Cbs21Tc) At Modena, PA",Unn Trib To Wb Brandywine Cr (Cbs21Tc) At Modena,PA
014806161,"Unn Trib To Wb Brandywine Cr (Cb58Tc) At Modena, PA",Unn Trib To Wb Brandywine Cr (Cb58Tc) At Modena,PA
014806162,"Unn Trib To Wb Brandywine Cr (Cb61) At Modena, PA",Unn Trib To Wb Brandywine Cr (Cb61) At Modena,PA
014806168,"Wb Brandywine Creek (Cb62) At Modena, PA",Wb Brandywine Creek (Cb62) At Modena,PA
01480617,"West Branch Brandywine Creek At Modena, PA",West Branch Brandywine Creek At Modena,PA
01480618,"Dennis Run (Cbs1Tc) At Modena, PA",Dennis Run (Cbs1Tc) At Modena,PA
0148061802,"Dennis Run (Cb66Tc) At Modena, PA",Dennis Run (Cb66Tc) At Modena,PA
01480629,"Buck Run At Doe Run, PA",Buck Run At Doe Run,PA
01480653,"East Branch Brandywine Creek At Glenmoore, PA",East Branch Brandywine Creek At Glenmoore,PA
01480700,"East Branch Brandywine Creek Near Downingtown, PA",East Branch Brandywine Creek Near Downingtown,PA
01480870,"East Branch Brandywine Creek Below Downingtown, PA",East Branch Brandywine Creek Below Downingtown,PA
01481000,"Brandywine Creek At Chadds Ford, PA",Brandywine Creek At Chadds Ford,PA
01494953,"Big Elk Creek At Maple Grove, PA",Big Elk Creek At Maple Grove,PA
01494990,"Big Elk Creek Near Lewisville, PA",Big Elk Creek Near Lewisville,PA
01495975,"North East Creek Near Nottingham, PA",North East Creek Near Nottingham,PA
01502771,"Susquehanna River Near Great Bend, PA",Susquehanna River Near Great Bend,PA
01516350,"Tioga River Near Mansfield, PA",Tioga River Near Mansfield,PA
01518700,"Tioga River At Tioga Junction, PA",Tioga River At Tioga Junction,PA
01519200,"Cowanesque River At Elkland, PA",Cowanesque River At Elkland,PA
01531488,"Sugar Creek Near North Towanda, PA",Sugar Creek Near North Towanda,PA
015319015,"N Br Towanda Cr, PA",N Br Towanda Cr,PA
01532000,"Towanda Creek Near Monroeton, PA",Towanda Creek Near Monroeton,PA
01532600,"Wysox Creek Near Wysox, PA",Wysox Creek Near Wysox,PA
01532950,"Wyalusing Creek Near Wyalusing, PA",Wyalusing Creek Near Wyalusing,PA
01534000,"Tunkhannock Creek Near Tunkhannock, PA",Tunkhannock Creek Near Tunkhannock,PA
01534090,"Susquehanna River At Falls, PA",Susquehanna River At Falls,PA
01536000,"Lackawanna River At Old Forge, PA",Lackawanna River At Old Forge,PA
01541000,"West Branch Susquehanna River At Bower, PA",West Branch Susquehanna River At Bower,PA
01541500,"Clearfield Creek At Dimeling, PA",Clearfield Creek At Dimeling,PA
01542790,"Bennett Br Sinnemahoning Cr At Driftwood, PA",Bennett Br Sinnemahoning Cr At Driftwood,PA
01543000,"Driftwood Br Sinnemahoning Cr At Sterling Run, PA",Driftwood Br Sinnemahoning Cr At Sterling Run,PA
01543693,"East Fork Sinnemahoning At Wharton Township, PA",East Fork Sinnemahoning At Wharton Township,PA
01544149,"Sinnemahoning Creek Above Mouth At Keating, PA",Sinnemahoning Creek Above Mouth At Keating,PA
01544500,"Kettle Creek At Cross Fork, PA",Kettle Creek At Cross Fork,PA
01545000,"Kettle Creek Near Westport, PA",Kettle Creek Near Westport,PA
01546500,"Spring Creek Near Axemann, PA",Spring Creek Near Axemann,PA
01547400,"Bald Eagle Creek Near Milesburg, PA",Bald Eagle Creek Near Milesburg,PA
01548030,"Fishing Creek Near Lamar, PA",Fishing Creek Near Lamar,PA
01548303,"Straight Run, PA",Straight Run,PA
01549700,"Pine Creek Bl L Pine Creek Near Waterville, PA",Pine Creek Bl L Pine Creek Near Waterville,PA
01551835,"Loyalsock Creek At Forksville, PA",Loyalsock Creek At Forksville,PA
01553990,"Susquehanna River Above Dam At Sunbury, PA",Susquehanna River Above Dam At Sunbury,PA
01556009,"Frankstown Br Juniata R At Rr At Williamsburg, PA",Frankstown Br Juniata R At Rr At Williamsburg,PA
01558000,"Little Juniata River At Spruce Creek, PA",Little Juniata River At Spruce Creek,PA
0155979602,"Bobs Creek Below Wallacks Branch At Pavia, PA",Bobs Creek Below Wallacks Branch At Pavia,PA
01567000,"Juniata River At Newport, PA",Juniata River At Newport,PA
01569460,"Big Spring Creek At Big Spring, PA",Big Spring Creek At Big Spring,PA
01570500,"Susquehanna River At Harrisburg, PA",Susquehanna River At Harrisburg,PA
01571505,"Yellow Breeches Creek At New Cumberland, PA",Yellow Breeches Creek At New Cumberland,PA
01573160,"Quittapahilla Creek Near Bellegrove, PA",Quittapahilla Creek Near Bellegrove,PA
01573208,"Swatara Creek Near Palmyra, PA",Swatara Creek Near Palmyra,PA
01573660,"Fishing Creek At Goldsboro, PA",Fishing Creek At Goldsboro,PA
01573684,"Little Conewago Crk, PA",Little Conewago Crk,PA
01573695,"Conewago Creek Near Bellaire, PA",Conewago Creek Near Bellaire,PA
01573710,"Conewago Creek Near Falmouth, PA",Conewago Creek Near Falmouth,PA
01573816,"Swift Run At Brickcrafter Rd Nr New Oxford, PA",Swift Run At Brickcrafter Rd Nr New Oxford,PA
01574000,"West Conewago Creek Near Manchester, PA",West Conewago Creek Near Manchester,PA
01574520,"West Branch Codorus Creek At Stoverstown, PA",West Branch Codorus Creek At Stoverstown,PA
01575598,"Codorus Creek Near Saginaw, PA",Codorus Creek Near Saginaw,PA
01575900,"Chiques Creek Near Marietta, PA",Chiques Creek Near Marietta,PA
01576000,"Susquehanna River At Marietta, PA",Susquehanna River At Marietta,PA
01576003,"Susquehanna River At Columbia, PA",Susquehanna River At Columbia,PA
01576007,"Kreutz Creek At Strickler, PA",Kreutz Creek At Strickler,PA
01576045,"Fishing Creek At Craley, PA",Fishing Creek At Craley,PA
01576381,"Hammer Creek At Obie Rd Nr Schafferstown, PA",Hammer Creek At Obie Rd Nr Schafferstown,PA
01576516,"Big Spring Run Ab Trib Near Willow Street, PA",Big Spring Run Ab Trib Near Willow Street,PA
015765185,"Unnamed Trib To Big Spring Run Nr Willow Street Pa, PA",Unnamed Trib To Big Spring Run Nr Willow Street Pa,PA
015765195,"Big Spring Run Near Mylin Corners, PA",Big Spring Run Near Mylin Corners,PA
01576754,"Conestoga River At Conestoga, PA",Conestoga River At Conestoga,PA
01576767,"Pequea Creek Near Ronks, PA",Pequea Creek Near Ronks,PA
